source,distribution,n,rep,method,calibration,solvency_c,rejected
betting,"Beta(0.5,0.5)",50,54,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,54,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,54,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,54,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,54,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,54,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,54,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,54,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,54,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,55,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,55,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,55,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,55,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,55,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,55,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,55,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,55,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,55,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,55,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,56,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,56,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,56,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,56,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,56,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,56,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,56,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,56,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,56,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,56,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,57,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,57,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,57,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,57,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,57,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,57,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,57,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,57,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,57,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,57,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,58,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,58,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,58,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,58,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,58,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,58,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,58,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,58,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,58,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,58,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,59,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,59,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,59,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,59,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,59,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,59,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,59,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,59,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,59,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,59,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,60,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,60,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,60,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,60,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,60,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,60,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,60,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,60,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,60,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,60,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,61,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,61,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,61,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,61,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,61,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,61,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,61,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,61,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,61,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,61,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,62,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,62,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,62,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,62,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,62,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,62,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,62,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,62,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,62,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,62,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,63,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,63,Product betting,Uniformly randomized,0.5,True
betting,"Beta(0.5,0.5)",50,63,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,63,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,63,STaR betting,Uniformly randomized,0.5,True
betting,"Beta(0.5,0.5)",50,63,Efficient betting,Uniformly randomized,0.5,True
betting,"Beta(0.5,0.5)",50,63,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,63,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,63,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,63,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,64,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,64,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,64,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,64,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,64,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,64,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,64,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,64,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,64,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,64,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,65,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,65,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,65,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,65,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,65,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,65,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,65,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,65,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,65,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,65,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,66,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,66,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,66,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,66,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,66,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,66,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,66,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,66,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,66,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,66,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,67,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,67,Product betting,Uniformly randomized,0.5,True
betting,"Beta(0.5,0.5)",50,67,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,67,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,67,STaR betting,Uniformly randomized,0.5,True
betting,"Beta(0.5,0.5)",50,67,Efficient betting,Uniformly randomized,0.5,True
betting,"Beta(0.5,0.5)",50,67,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,67,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,67,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,67,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,68,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,68,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,68,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,68,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,68,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,68,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,68,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,68,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,68,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,68,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,69,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,69,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,69,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,69,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,69,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,69,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,69,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,69,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,69,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,69,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,70,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,70,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,70,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,70,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,70,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,70,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,70,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,70,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,70,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,70,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,71,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,71,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,71,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,71,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,71,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,71,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,71,STaR betting,Deterministic,1.0,True
betting,"Beta(0.5,0.5)",50,71,Efficient betting,Deterministic,1.0,True
betting,"Beta(0.5,0.5)",50,71,STaR betting,Uniformly randomized,1.0,True
betting,"Beta(0.5,0.5)",50,71,Efficient betting,Uniformly randomized,1.0,True
betting,"Beta(0.5,0.5)",50,72,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,72,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,72,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,72,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,72,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,72,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,72,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,72,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,72,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,72,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,73,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,73,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,73,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,73,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,73,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,73,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,73,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,73,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,73,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,73,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,74,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,74,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,74,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,74,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,74,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,74,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,74,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,74,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,74,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,74,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,75,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,75,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,75,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,75,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,75,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,75,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,75,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,75,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,75,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,75,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,76,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,76,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,76,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,76,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,76,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,76,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,76,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,76,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,76,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,76,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,77,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,77,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,77,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,77,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,77,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,77,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,77,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,77,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,77,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,77,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,78,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,78,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,78,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,78,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,78,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,78,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,78,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,78,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,78,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,78,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,79,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,79,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,79,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,79,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,79,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,79,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,79,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,79,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,79,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,79,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,80,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,80,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,80,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,80,Efficient betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,80,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,80,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,80,STaR betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,80,Efficient betting,Deterministic,1.0,False
betting,"Beta(0.5,0.5)",50,80,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,80,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(0.5,0.5)",50,81,Product betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,81,Product betting,Uniformly randomized,0.5,False
betting,"Beta(0.5,0.5)",50,81,STaR betting,Deterministic,0.5,False
betting,"Beta(0.5,0.5)",50,81,Efficient betting,Deterministic,0.5,False
